drug_token,drug,bert_classification,sentence,fda_approved,date_epoch,date,source,mean,company_name,url,drugs
covid_19_vaccines,COVID-19 vaccines,drug,Real world data regarding the effectiveness and safety of the new COVID-19 vaccines in older people are currently lacking .,0,1613606400,"February 18, 2021",,0.4787704612402922,clinicaltrials,https://clinicaltrials.gov/show/NCT04756817,"[('COVID-19 vaccines', 'drug')]"
prioritised,prioritised,not_drug,our research workforce to focus on delivering the nationally prioritised covid-19 studies or enabling redeployment to frontline care where,0,1601683200,"October 03, 2020",,0.0,fiercebiotech,https://www.fiercebiotech.com/biotech/u-k-government-backed-medical-research-shut-down-amid-covid-19?utm_source=internal&utm_medium=rss,"[('prioritised', 'not_drug')]"
hydrobromide,hydrobromide,drug,"The three mydriatic agents used in this trial were phenylephrine 2 . 5% ( alpha 1 agonist works on the iris dilator muscle ) , tropicamide 1% ( cholinergic blocker works on the iris sphincter muscle ) , and Paremyd ® ( a combination of hydroxyamphetamine hydrobromide 1% and tropicamide 0 . 25% ) , which are all commonly used in optometry and ophthalmology offices to dilate patients’ pupils for annual or special exams . ",0,1615852800,"March 16, 2021",,0.31062383435141233,biospace,https://www.biospace.com/article/releases/ocuphire-announces-mira-2-phase-3-registration-trial-for-the-reversal-of-mydriasis-meets-primary-endpoint,"[('hydrobromide', 'drug'), ('cholinergic', 'not_drug'), ('agonist', 'not_drug')]"
covid_19_vaccines,COVID-19 vaccines,drug,"Marks said while clinical data is required for COVID-19 vaccines for now , particularly as no immune correlate of protection has been identified , he said that perhaps once a few more studies have been done , and "" everything seems consistent , "" FDA may move towards an influenza-like model where only lab studies would be required .",0,1614124800,"February 24, 2021",,0.4791023103214551,medpagetoday,https://www.medpagetoday.com/infectiousdisease/covid19/91315?vpass=1,"[('COVID-19 vaccines', 'drug')]"
diminishing,diminishing,not_drug,across the country cities and hospitals have reported quickly diminishing supplies of ventilators and open intensive care beds for people,0,1601683200,"October 03, 2020",,0.0,fiercebiotech,https://www.fiercebiotech.com/medtech/fda-trump-turn-to-automakers-to-boost-ventilator-production?utm_source=internal&utm_medium=rss,"[('diminishing', 'not_drug')]"
venetoclax_azacytidine,venetoclax/azacytidine,drug,"In Part 3, SY-1425 will be added to the venetoclax/azacytidine regimen of a subset of Part 2 participants who experience progressive disease, relapse after initial complete remission (CR) or CR with incomplete blood count recovery (CRi) response, or treatment failure.",0,1622419200,"May 31, 2021",,0.9329950628593464,clinicaltrials,https://clinicaltrials.gov/show/NCT04905407,"[('venetoclax/azacytidine', 'drug')]"
cigettes,cigettes,drug,"In addition , products such as cigarettes , snus , and e-cigettes are often mixed .",0,1616803200,"March 27, 2021",,0.8100113517571345,clinicaltrials,https://clinicaltrials.gov/show/NCT04819152,"[('cigettes', 'drug')]"
mkc_ti,MKC-TI,drug,"Afrezza® Dosing Optimization Study MKC-TI-191 is a Phase 4 , single-arm , multicenter , proof-of-concept clinical trial evaluating the efficacy and safety of Afrezza , administered according to the current Afrezza prescribing information ( PI ) compared to a titrated dose , in combination with a basal insulin in adult subjects ( ≥18 years of age ) with type 1 diabetes mellitus ( T1DM ) or type 2 diabetes mellitus ( T2DM ) .",0,1618876800,"April 20, 2021",,0.16630657161477178,clinicaltrials,https://clinicaltrials.gov/show/NCT04849845,"[('MKC-TI', 'drug')]"
mrna_3927,mRNA-3927,drug,virus 3 infections mrna-3704 for methylmalonic acidemia and mrna-3927 for propionic acidemia,0,1607644800,"December 11, 2020",,0.4724410908111095,endpts,https://endpts.com/covid-19-roundup-fda-authorizes-emergency-use-of-hydroxychloroquine-as-donations-from-novartis-bayer-flood-in/,"[('mRNA-3927', 'drug')]"
hypergrowth,hypergrowth,not_drug,bogged down in the reality that seems to settle in after a period of what Silicon Valley loves to call â€œhypergrowth . ,0,1612483200,"February 05, 2021",,0.0,fiercebiotech,https://www.fiercebiotech.com/cro/worldwide-clinical-trials-nabs-new-chief-financial-officer-as-it-moves-hq,"[('hypergrowth', 'not_drug')]"
gabapentinoids,Gabapentinoids,drug,gabapentinoids -- gabapentin neurontin or pregabalin lyrica -- added to opioids the day of surgery increased the risk of opioid overdose and,0,1609372800,"December 31, 2020",,0.9977803768711604,medpagetoday,https://www.medpagetoday.com/neurology/opioids/90459?vpass=1,"[('Gabapentinoids', 'drug'), ('opioids', 'not_drug')]"
jnj_75220795,JNJ-75220795,drug,A Single and Multiple Ascending Dose Study of Subcutaneously Administered JNJ-75220795 The purpose of the study is to assess the safety and tolerability of single and multiple subcutaneous ( SC ) doses of JNJ-75220795 .,0,1618444800,"April 15, 2021",,0.9662525988781304,clinicaltrials,https://clinicaltrials.gov/show/NCT04844450,"[('JNJ-75220795', 'drug')]"
rehydragel_adjuvant,Rehydragel® Adjuvant,drug,Rehydragel® Adjuvant .,0,1617321600,"April 02, 2021",,0.4473335756720527,clinicaltrials,https://clinicaltrials.gov/show/NCT04826094,"[('Rehydragel® Adjuvant', 'drug')]"
mrna_3283,mRNA-3283,drug,mRNA-3283 is in preclinical development .,0,1614297600,"February 26, 2021",,0.2148511088868524,biospace,https://www.biospace.com/article/releases/moderna-reports-fourth-quarter-and-fiscal-year-2020-financial-results-and-provides-business-updates,"[('mRNA-3283', 'drug')]"
mrna_1893,mRNA-1893,drug,Moderna is providing an update on its Zika virus candidate mRNA-1893 at the vaccine day,0,1601596800,"October 02, 2020",,0.3802364224511426,fiercebiotech,https://www.fiercebiotech.com/biotech/moderna-s-covid-19-vaccine-trial-starts-enrolling-high-dose-arm?utm_source=internal&utm_medium=rss,"[('mRNA-1893', 'drug')]"
varlitinib,varlitinib,drug,comes after another flop for the drug back in january when varlitinib failed to improve outcomes in a phase 2 study of patients with metastatic,0,1609113600,"December 28, 2020",,1.0044906836277585,fiercebiotech,https://www.fiercebiotech.com/biotech/aslan-s-varlitinib-s-hopes-fade-after-latest-failure,"[('varlitinib', 'drug')]"
covid_19_vaccines,COVID-19 vaccines,drug,"While Mexico is receiving small shipments of AstraZeneca ' s COVID-19 vaccines from overseas , two large shipments of the active ingredient used to make it remain unused .",0,1613692800,"February 19, 2021",,0.4771822374981197,fiercepharma,https://www.fiercepharma.com/manufacturing/astrazeneca-shot-production-lags-mexico-thanks-to-complex-factory-certification,"[('COVID-19 vaccines', 'drug')]"
opaganib,opaganib,drug,anti-inflammatory antiviral and anti-thrombotic activities of opaganib with the potential to ameliorate inflammatory lung disorders such as,0,1611878400,"January 29, 2021",,1.089654160297146,biospace,https://www.biospace.com/article/releases/redhill-biopharma-further-expands-opaganib-manufacturing-capacity-for-covid-19-with-cosmo-pharmaceuticals/,"[('opaganib', 'drug')]"
methylation,methylation,not_drug,As luck would have it a drug capable of blocking such methylation named azacytidine already exists,0,1609804800,"January 05, 2021",,0.0,statnews,https://www.statnews.com/sponsor/2019/11/25/after-uncovering-cause-of-drug-resistance-in-leukemia-researchers-find-way-to-overcome-it/,"[('methylation', 'not_drug')]"
dystrophin,dystrophin,not_drug,DMD is a muscle wasting disease caused by mutations in the dystrophin gene,0,1610150400,"January 09, 2021",,0.0,biospace,https://www.biospace.com/article/sarepta-stock-plunges-51-9-percent-on-mixed-muscular-dystrophy-results/,"[('dystrophin', 'not_drug')]"
covid_vaccines,COVID vaccines,drug,"That headline 51% was enough to drive Novavax’s shares down more than 2% in after-hours trading Wednesday night and opened down 9% today , coming also on the news that the Biden administration is seeking to wave COVID vaccines patents in the hope it may speed up global access to the shots .",0,1620518400,"May 09, 2021",,0.4909130126253086,fiercebiotech,https://www.fiercebiotech.com/biotech/novavax-shares-red-after-vaccine-sees-51-efficacy-against-south-african-covid-variant,"[('COVID vaccines', 'drug')]"
hexabody_cd38,HexaBody-CD38,drug,”The HexaBody-CD38 program is absent from the list of assets referenced in the IPO filing reflecting its early-stage nature,0,1609286400,"December 30, 2020",,0.3164464011855399,fiercebiotech,https://www.fiercebiotech.com/biotech/j-j-bags-150m-option-genmab-s-darzalex-successor,"[('HexaBody-CD38', 'drug')]"
imylgic,Imylgic,drug,That deal brought in the multiple myeloma treatment Kyprolis and followed two other early-decade acquisitions that gave Amgen the cancer drugs Imylgic and Blincyto .,0,1615161600,"March 08, 2021",,0.6895680658840309,biopharmadive,https://www.biopharmadive.com/news/amgen-five-prime-cancer-drug-deal-acquisition/596124,"[('Imylgic', 'drug')]"
vla15,VLA15,drug,The vaccine called VLA15 is being developed by Valneva a biotech company headquartered in France,0,1609891200,"January 06, 2021",,0.8866653140376074,statnews,https://www.statnews.com/2019/08/22/lyme-disease-vaccine-market/,"[('VLA15', 'drug')]"
nkx019,NKX019,drug,"Specifically , one of NKarta’s two lead compounds , NKX019 , “showed robust activity , longer half-life than non-engineered NK cells , faster onset of activity , and the production of fewer cytokines than CAR T cells .",0,1613692800,"February 19, 2021",,0.8785758853851285,biospace,https://www.biospace.com/article/nkarta-therapeutics-nkt-cells-elicit-better-response-than-car-t-cells-alone,"[('NKX019', 'drug')]"
metabolites,metabolites,not_drug,the company said that the therapy which removes certain metabolites from the gi tract thought to be connected with autism showed “initial,0,1607558400,"December 10, 2020",,0.0,endpts,https://endpts.com/sue-desmond-hellmann-joins-pfizer-board-kite-pharma-taps-ally-in-push-to-expand-car-t/,"[('metabolites', 'not_drug')]"
pacritinib,pacritinib,drug,Facing rejection CTI pulls European filing for pacritinib,0,1609545600,"January 02, 2021",,1.1334302031493697,fiercebiotech,https://www.fiercebiotech.com/biotech/facing-rejection-cti-pulls-european-filing-for-pacritinib,"[('pacritinib', 'drug')]"
seribantumab,seribantumab,drug,almost two years ago merrimack’s high-profile seribantumab program flopped in a trial that attempted to treat non-small cell lung cancer in,0,1607212800,"December 06, 2020",,1.0003599928838705,endpts,https://endpts.com/elevation-oncology-launches-with-32-5-million-series-a-gives-new-life-to-former-merrimack-program/,"[('seribantumab', 'drug')]"
melamine,melamine,drug,mcx-y x and y are respectively denote as the added weight of melamine and cyanuric acid,0,1606348800,"November 26, 2020",,0.4855426690860765,nature,https://www.nature.com/articles/s43246-020-00093-z,"[('melamine', 'drug')]"
dabrafeninb,dabrafeninb,drug,Subsequent or previous treatments ( treatments delivered after or before dabrafeninb-trametinib combination will be recorded ) .,0,1614643200,"March 02, 2021",,0.9826956446230092,clinicaltrials,https://clinicaltrials.gov/show/NCT04775095,"[('dabrafeninb', 'drug')]"
nwt_03,NWT-03,drug,A study in mice also showed effects of NWT-03 on neuro-inflammation and oxidative stress in the brain .,0,1617667200,"April 06, 2021",,0.8539099516991144,clinicaltrials,https://clinicaltrials.gov/show/NCT04831203,"[('NWT-03', 'drug')]"
hy_0102,HY-0102,drug,HY-0102 Monotherapy in Patients With Locally Advanced/Metastatic Solid Tumours,0,1622937600,"June 06, 2021",,0.8852902190641958,clinicaltrials,https://clinicaltrials.gov/show/NCT04914351,"[('HY-0102', 'drug')]"
aducanumab,aducanumab,drug,happened withban2401 and he expects it to happen again with aducanumab later this week during the ctad meeting where biogen promised to reveal,0,1608681600,"December 23, 2020",,1.0073574234447304,endpts,https://endpts.com/analyst-brian-skorney-goes-grizzly-on-biogens-alzheimers-hype-fearmongering-and-statistical-malpractice/,"[('aducanumab', 'drug')]"
pmn310,PMN310,drug,"TORONTO and CAMBRIDGE, Mass., May 21, 2021 (GLOBE NEWSWIRE) -- ProMis Neurosciences, Inc. , (TSX: PMN); (OTCQB: ARFXF), a biotechnology company focused on the discovery and development of antibody therapeutics selectively targeting toxic oligomers implicated in the development of neurodegenerative diseases, today announced the initiation of producer cell line development for PMN310.",0,1621728000,"May 23, 2021",,0.954428534664965,biospace,https://www.biospace.com/article/releases/promis-neurosciences-re-initiates-path-to-ind-for-pmn310-with-producer-cell-line-developmentpmn310-potential-best-in-class-antibody-candidate-for-treatment-of-alzheimer-s-disease,"[('PMN310', 'drug')]"
hm12525a,HM12525A,drug,Merck has now in-licensed HM12525A for $10 million upfront,0,1607126400,"December 05, 2020",,1.0070215711723975,endpts,https://endpts.com/merck-scoops-up-a-phii-jj-discard-in-a-bargain-basement-deal-and-this-time-theyre-shooting-at-nash/,"[('HM12525A', 'drug')]"
sugarbeat,sugarBEAT ®,drug,Nemaura is planning to submit a PMA application for sugarBEAT ® during the second quarter of 2020 for FDA review of this device under medical device regulations.,0,1625270400,"July 03, 2021",,0.2990529904689691,biospace,https://www.biospace.com/article/releases/nemaura-medical-reports-results-and-provides-business-update-for-the-fiscal-year-ended-march-31-2021,"[('sugarBEAT ®', 'drug')]"
bt_001,BT-001,drug,BT-001 combines multiple mechanisms of action and has outstanding potential in a wide range of indications due to its combination of multiple anti-cancer properties .,0,1614211200,"February 25, 2021",,0.7182089792785434,biospace,https://www.biospace.com/article/releases/bioinvent-international-financial-statement-january-1-december-31-2020,"[('BT-001', 'drug')]"
azd2816,AZD2816,drug,"AZD2816 has been built using the same adenoviral vector platform as its existing vax, with minor genetic alterations to the spike protein based specifically on the so-called beta (B.1.351, South African) variant.",0,1624924800,"June 29, 2021",,0.9995234615895298,fiercebiotech,https://www.fiercebiotech.com/biotech/astrazeneca-kickstarts-new-covid-variant-busting-vaccine-test,"[('AZD2816', 'drug')]"
filgotinib,filgotinib,drug,Gilead Sciences and Galapagos shared a 52-week update on filgotinib,0,1609200000,"December 29, 2020",,1.0593231275144583,fiercebiotech,https://www.fiercebiotech.com/biotech/eurobiotech-report-healx-and-abalos-raise-cash-ipsen-bags-blueprint-drug-gilead-and,"[('filgotinib', 'drug')]"
weinberg,Weinberg,not_drug,zach weinberg one of the co-founders of flatiron health a division of roche remembers the difficult transition of going from working in online,0,1607904000,"December 14, 2020",,0.0,statnews,https://www.statnews.com/2020/03/27/we-dont-know-hydroxychloroquine/,"[('Weinberg', 'not_drug')]"
domvanalimab,domvanalimab,drug,game tapping biotech arcusto wedits anti-tigit antibody domvanalimab with az’s checkpoint inhibitor imfinzi,0,1604016000,"October 30, 2020",,0.9461789475813159,fiercebiotech,https://www.fiercebiotech.com/biotech/cancer-combos-are-king-as-sanofi-merck-and-astrazeneca-arcus-team-up-for-next-gen-trials,"[('domvanalimab', 'drug')]"
epidemiologist,epidemiologist,not_drug,the most important issues in this pandemic johns hopkins epidemiologist chris beyrer the event’s co-convener and moderator toldafterward,0,1602201600,"October 09, 2020",,0.0,sciencemag,https://www.sciencemag.org/news/2020/10/calm-down-about-political-mischief-around-covid-19-vaccines-scientists-say,"[('epidemiologist', 'not_drug')]"
lu_ag06479,Lu AG06479,drug,"Lu AG06479 (MAGL inhibitor)* Neurology, Psychiatry 1 Mode of Action Lu AG06479 is a small molecule expected to be highly brain-penetrant.",0,1623110400,"June 08, 2021",,0.9532492053485594,lundbeck,https://lundbeck.com/global/brain-disorders/pipeline,"[('Lu AG06479', 'drug')]"
zfyve28,ZFYVE28,drug,{grave over }204769_s_at{grave over } TAP2 0 . ,0,1609545600,"January 02, 2021",,0.3159602600021543,fiercebiotech,https://www.fiercebiotech.com/research/can-t-sleep-newly-discovered-genes-may-be-to-blame,"[('ZFYVE28', 'drug')]"
ligelizumab,ligelizumab,drug,With a key patent for Xolair expiring last year Novartis is pushing ligelizumab to be its successor,0,1609200000,"December 29, 2020",,1.0248751738757058,fiercebiotech,https://www.fiercebiotech.com/biotech/novartis-xolair-follow-up-banishes-hives-42-patients-chronic-hives,"[('ligelizumab', 'drug')]"
karizumab,karizumab,drug,"Carrelizumab + chemotherapy + apatinib Subjects will receive 200 mg of karizumab every three weeks，Pemetrexed 500 mg / m2 was given on the first day of each cycle,Every three weeks was a period of administration,Carboplatin AUC 5 was given on the first day of each cycle and every three weeks was a cycle，Paclitaxel 175 mg / m2 was given on the first day of each cycle, and every three weeks was an administration cycle，with intravenous drip，Apatinib, 250 mg, oral, once a day (PO, QD), every 3 weeks as a cycle.",0,1625616000,"July 07, 2021",,0.9803377408847832,clinicaltrials,https://clinicaltrials.gov/show/NCT04950400,"[('karizumab', 'drug')]"
regn10933,REGN10933,drug,neutralizing antibodies imdevimab regn10987 and casirivimab regn10933 retained its potent neutralizing capability against the b,0,1611792000,"January 28, 2021",,0.8882883627178364,biospace,https://www.biospace.com/article/releases/regen-cov-antibody-cocktail-is-active-against-sars-cov-2-variants-first-identified-in-the-uk-and-south-africa/,"[('REGN10933', 'drug')]"
monterosatx,monterosatx,drug,monterosatx .,0,1612915200,"February 10, 2021",,0.8810636704353645,biospace,https://www.biospace.com/article/releases/monte-rosa-therapeutics-expands-senior-management-team,"[('monterosatx', 'drug')]"
agonist,agonist,not_drug,"- If received , prior LHRH agonist / antagonist use in the adjuvant / neo-adjuvant setting must have been discontinued > 12 months prior to ICF signature AND must not have exceeded 24 months of therapy AND must not have shown disease progression within 12 months of completing adjuvant / neo-adjuvant therapy . ",0,1613520000,"February 17, 2021",,0.012597150940975924,clinicaltrials,https://clinicaltrials.gov/show/NCT04720157,"[('agonist', 'not_drug')]"
chk_336,CHK-336,drug,CHK-336 Received rare pediatric disease designation from the U .,0,1617840000,"April 08, 2021",,0.890357364943207,biospace,https://www.biospace.com/article/releases/chinook-therapeutics-provides-business-update-and-reports-fourth-quarter-and-full-year-2020-financial-results,"[('CHK-336', 'drug')]"
dignicap,DigniCap,not_drug,"As awareness of the efficacy of DigniCap increases , demand for this life-changing treatment is growing as well .",0,1614816000,"March 04, 2021",,0.1831257770623861,biospace,https://www.biospace.com/article/releases/dignitana-expands-agreement-with-genesiscare-to-include-united-states,"[('DigniCap', 'not_drug')]"
tezacaftor,tezacaftor,drug,compared to the control group in whom placebo was added to tezacaftor and ivacaftor p<0,0,1609027200,"December 27, 2020",,1.0277506962685197,endpts,https://endpts.com/vertexs-new-dilemma-with-more-positive-phiii-data-on-hand-which-of-their-promising-combos-should-go-to-the-fda-ema/,"[('tezacaftor', 'drug')]"
177_lu_psma_617,177 Lu-PSMA-617,drug,"These data from the first Phase III study of a radioligand therapy in this advanced prostate cancer setting confirm the potential of 177 Lu-PSMA-617 targeted therapy to improve clinical outcomes,” said John Tsai, Head of Global Drug Development and Chief Medical Officer for Novartis.",0,1622764800,"June 04, 2021",,0.3871120959596573,novartis,https://www.novartis.com/news/media-releases/novartis-177lu-psma-617-significantly-improves-overall-survival-and-radiographic-progression-free-survival-men-metastatic-castration-resistant-prostate-cancer,"[('177 Lu-PSMA-617', 'drug')]"
beremagene,beremagene,drug,design conduct and timelines of ongoing clinical trials of beremagene geperpavec “b-vec” kb105 kb104 kb301 and kb407 ; the clinical utility,0,1609804800,"January 05, 2021",,0.8379721209439938,biospace,https://www.biospace.com/article/releases/krystal-biotech-appoints-dr-chris-mason-and-dr-jing-marantz-to-its-board-of-directors/,"[('beremagene', 'drug')]"
nitrocellulose,nitrocellulose,not_drug,samples were electrophoresed as above transferred to nitrocellulose and biotin-6-ahx-msr4m-l1 revealed by streptavidin-pod conjugate roche,0,1606348800,"November 26, 2020",,0.06403788382238185,nature,https://www.nature.com/articles/s41467-020-19764-z,"[('nitrocellulose', 'not_drug'), ('electrophoresed', 'not_drug')]"
vosoritide,vosoritide,drug,But vosoritide he argued presents the best chance of a better future for children with achondroplasia,0,1609804800,"January 05, 2021",,1.072634130559808,statnews,https://www.statnews.com/2019/11/18/a-new-treatment-promises-to-make-little-people-taller-is-it-an-insult-to-dwarf-pride/,"[('vosoritide', 'drug')]"
adtralza,Adtralza®,drug,“Today’s CHMP opinion brings LEO Pharma one step closer to the potential of providing Adtralza as a new therapeutic option for EU patients living with moderate-to-severe atopic dermatitis .,0,1619222400,"April 24, 2021",,0.951544792159364,biospace,https://www.biospace.com/article/releases/leo-pharma-receives-positive-chmp-opinion-of-adtralza-tralokinumab-for-the-treatment-of-adults-with-moderate-to-severe-atopic-dermatitis,"[('Adtralza®', 'drug')]"
biobucks,biobucks,not_drug,Should Roche go on to hit that option it will pay $140 million plus biobucks and sales milestone payments up to $1,0,1601510400,"October 01, 2020",,0.0,fiercebiotech,https://www.fiercebiotech.com/biotech/roche-pens-2b-biobucks-pact-innovent-biologics-for-bispecific-and-cell-therapies,"[('biobucks', 'not_drug')]"
chisan_adapt_232,Chisan / ADAPT-232,drug,"This indication for use is based on the results of a randomized , placebo controlled double blind study of Chisan / ADAPT-232 ( a fixed combination of three adaptogenic plants Eleutherococcus senticosus - Rhodiola rosea and Schisandra chinensis ) in pneumonia .",0,1615593600,"March 13, 2021",,0.9465972360812652,clinicaltrials,https://clinicaltrials.gov/show/NCT04795557,"[('Chisan / ADAPT-232', 'drug')]"
biobucks,biobucks,not_drug,incyte dished out $25 million plus $770 million in biobucks to partner on its pd-1 although an odd adverse reaction diminished the american,0,1608940800,"December 26, 2020",,0.0,endpts,https://endpts.com/fast-moving-chinese-regulators-wave-third-homegrown-pd-1-to-market/,"[('biobucks', 'not_drug')]"
cap_1002,CAP-1002,drug,CAP-1002 is an allogeneic cardiosphere-derived cells CDC technology,0,1606780800,"December 01, 2020",,0.6839824688033784,biospace,https://www.biospace.com/article/-clinical-catch-up-november-23-27/,"[('CAP-1002', 'drug')]"
pmn310,PMN310,drug,"As stated by Gene Williams, “Using our proprietary discovery platform we were able to create the PMN310 antibody so that it selectively targets only the toxic oligomers of amyloid-beta (A) and avoids undesirable binding to non-toxic forms of amyloid.",0,1621728000,"May 23, 2021",,0.954428534664965,biospace,https://www.biospace.com/article/releases/promis-neurosciences-re-initiates-path-to-ind-for-pmn310-with-producer-cell-line-developmentpmn310-potential-best-in-class-antibody-candidate-for-treatment-of-alzheimer-s-disease,"[('PMN310', 'drug')]"
biosimilar,biosimilar,not_drug,instead wait over a year until they would submit under the biosimilar application pathway,0,1609027200,"December 27, 2020",,0.018019440415098256,endpts,https://endpts.com/senators-seek-changes-to-fda-guidance-to-speed-entry-of-insulin-biosimilars/,"[('biosimilar', 'not_drug')]"
aducanumab,aducanumab,drug,Biogen hasdecided against PDF starting a phase 3 trial of aducanumab in the prevention of Alzheimer’s disease,0,1609545600,"January 02, 2021",,0.9910593883059704,fiercebiotech,https://www.fiercebiotech.com/biotech/biogen-cans-plan-to-test-aducanumab-alzheimer-s-prevention,"[('aducanumab', 'drug'), ('Biogen', 'not_drug')]"
edp_721,EDP-721,drug,non-alcoholic steatohepatitis nash including its newest candidate edp-721 a novel oral hepatitis b virus hbv rna destabilizer and the expansion,0,1610150400,"January 09, 2021",,0.8740600657392315,biospace,https://www.biospace.com/article/releases/enanta-pharmaceuticals-to-provide-updates-on-its-research-and-development-programs-and-outlook-for-2021-at-the-39th-annual-j-p-morgan-healthcare-conference/,"[('EDP-721', 'drug')]"
qtrypta,Qtrypta,drug,"Zosano filed for approval of Qtrypta in December 2019 and disclosed news of the FDA’s acceptance of the submission for review the following March , resulting in a PDUFA date in October 2020 .",0,1619568000,"April 28, 2021",,0.5539163827225673,fiercepharma,https://www.fiercepharma.com/drug-delivery/zosano-plots-2021-resubmission-for-once-rejected-migraine-patch,"[('Qtrypta', 'drug'), ('Zosano', 'not_drug')]"
saliva,saliva,not_drug,by akiko iwasaki an immunologist at yale compared viral loads in saliva and np swabs from 154 patients and 109 people without the virus,0,1610668800,"January 15, 2021",,0.0,sciencemag,https://www.sciencemag.org/news/2021/01/saliva-could-hold-clues-how-sick-you-will-get-covid-19,"[('saliva', 'not_drug')]"
curevac,CureVac,not_drug,drugmaker however is laying claim to second-generation coronavirus vaccines aiming to help CureVac develop a multi-valent shot by 2022,0,1612483200,"February 05, 2021",,0.04792570640362104,biopharmadive,https://www.biopharmadive.com/news/gsk-curevac-coronavirus-vaccine-partnership/594449/,"[('CureVac', 'not_drug'), ('coronavirus', 'not_drug')]"
csl964,CSL964,drug,"CSL964 Alpha-1 Antitrypsin ( Treatment of GvHD ) * Treatment of steroid refractory , acute Graft-versus-Host Disease ( GvHD ) in high-risk patients receiving an allogenic hematopoietic stem cell transplant ( HSCT ) using Alpha-1 Antitrypsin ( AAT ) .",0,1620172800,"May 05, 2021",,0.5818322989356434,cslbehring,https://www.cslbehring.com/r-and-d/product-pipeline,"[('CSL964', 'drug')]"
prostatic,Prostatic,not_drug,"In our case , a rare presentation of storage LUTS as result of prostatic cavity stone extending into the bladder with same continuum , elicite the core issue of post TURP storage LUTS . ",0,1614902400,"March 05, 2021",,0.0,clinicaltrials,https://clinicaltrials.gov/show/NCT04781985,"[('Prostatic', 'not_drug')]"
regn_cov2,REGN-COV2,drug,numbers of people who may have been spared a medical visit by regn-cov2 are relatively small,0,1603929600,"October 29, 2020",,0.5666245035723638,fiercebiotech,https://www.fiercebiotech.com/biotech/regeneron-s-covid-19-antibody-cuts-medical-visits-phase-2-3-trial,"[('REGN-COV2', 'drug')]"
nonsteroidal,nonsteroidal,not_drug,"Low-cost over-the-counter analgesics such as nonsteroidal anti-inflammatory drugs could be used early in the headache phase of a migraine attack , with triptans , including almotriptan , eletriptan , frovatriptan , naratriptan , rizatriptan , sumatriptan , and zolmitriptan , considered second-line treatment . ",0,1614211200,"February 25, 2021",,0.0,medpagetoday,https://www.medpagetoday.org/neurology/migraines/91330?vpass=1,"[('nonsteroidal', 'not_drug')]"
heparin_nebulized,Heparin Nebulized heparin,drug,"Heparin Nebulized heparin 25 , 000 units every 6 hours Placebo Sodium chloride 0 .",0,1618358400,"April 14, 2021",,0.14085347375911128,clinicaltrials,https://clinicaltrials.gov/show/NCT04842292,"[('Heparin Nebulized heparin', 'drug')]"
aducanumab,aducanumab,drug,a likely public health hazard if it were confused with the aducanumab biogen manufactures for its clinical trials,0,1601683200,"October 03, 2020",,0.9955835765411808,fiercebiotech,https://www.fiercebiotech.com/biotech/biogen-sues-over-brazenly-copied-aducanumab-drug?utm_source=internal&utm_medium=rss,"[('aducanumab', 'drug')]"
rivipansel,rivipansel,drug,disappointed by this outcome as we had strongly hoped that rivipansel would have a positive benefit for people living with sickle cell disease”,0,1608854400,"December 25, 2020",,0.9959874774163474,endpts,https://endpts.com/glycomimetics-shares-crash-after-pfizer-team-dismisses-their-lead-drug-as-a-phiii-failure/,"[('rivipansel', 'drug')]"
p_bcma_101,P-BCMA-101,drug,from our ongoing phase 1 dose escalation clinical trial of p-bcma-101 showed that as of november 21 2018 of the 19 patients that were evaluable,0,1609632000,"January 03, 2021",,0.9174657144592092,fiercebiotech,https://www.fiercebiotech.com/biotech/ipo-bonanza-as-biotechs-get-while-iron-s-hot-or-before-it-cools,"[('P-BCMA-101', 'drug')]"
beefing,beefing,not_drug,in funding the later-stage development of these assets further beefing up the company’s pipeline and preparing for a potential commercial launch,0,1608595200,"December 22, 2020",,0.0,endpts,https://endpts.com/boyu-capital-helps-point-celgene-partnered-antengene-to-a-quick-path-to-commercialization/,"[('beefing', 'not_drug')]"
hsv_2,HSV-2,not_drug,"TS-1 , TS-2 RH5B 10{circumflex over }5 HSV-1 291 6% 3 . ",0,1610496000,"January 13, 2021",,0.0,biospace,https://www.biospace.com/article/releases/journal-of-virology-publishes-paper-on-rational-vaccines-live-attenuated-vaccine-candidate/,"[('HSV-2', 'not_drug')]"
crispr_cas9,CRISPR-Cas9,not_drug,To do that he and his colleagues used CRISPR-Cas9 for two tasks,0,1609977600,"January 07, 2021",,0.05190228888972847,statnews,https://www.statnews.com/2019/02/19/crispr-might-work-when-vaccines-fail/,"[('CRISPR-Cas9', 'not_drug')]"
mrg004a,MRG004A,drug,"The objective of this study is to evaluate the safety , efficacy , pharmacokinetics , and immunogenicity of MRG004A in patients with Tissue Factor positive advanced or metastatic solid tumors .",0,1618358400,"April 14, 2021",,0.9996541059311468,clinicaltrials,https://clinicaltrials.gov/show/NCT04843709,"[('MRG004A', 'drug')]"
filgotinib,filgotinib,drug,expand its opportunities beyond its faltering jak1 inhibitor filgotinib,0,1602892800,"October 17, 2020",,1.1980827031327592,fiercebiotech,https://www.fiercebiotech.com/biotech/galapagos-osteoarthritis-drug-flunks-phase-2-dashing-hopes-250m-gilead-deal,"[('filgotinib', 'drug')]"
